TIMESTAMP_END,Year,DoY,Hour,TA_F,SW_IN_F,eair,WS_F,CO2_F_MDS,PA_F,USTAR,TS_F_MDS_4,SWC_F_MDS_1,veg_ht,LAI
2019-09-30 02:30:00,2019,273,2.5,10.94,0.0,1.0384419,0.823,426.715,100.88,0.102295,20.037,0.09567,0.8,1.2
2019-09-30 03:00:00,2019,273,3.0,10.45,0.0,1.0078967,1.426,424.581,100.88,0.063945,19.943,0.09567,0.8,1.2
2019-09-30 03:30:00,2019,273,3.5,10.33,0.0,0.9894408,1.546,427.638,100.91,0.081193,19.823,0.09533,0.8,1.2
2019-09-30 04:00:00,2019,273,4.0,10.21,0.0,0.97681266,1.184,428.887,100.93,0.133896,19.7,0.095,0.8,1.2
2019-09-30 04:30:00,2019,273,4.5,10.05,0.0,0.96284205,1.615,433.14,100.96,0.0546,19.587,0.09433,0.8,1.2
2019-09-30 05:00:00,2019,273,5.0,9.41,0.0,0.9547129,1.65,432.283,100.98,0.062473,19.47,0.09433,0.8,1.2
2019-09-30 05:30:00,2019,273,5.5,9.58,0.0,0.97045785,1.901,435.574,100.99,0.090126,19.343,0.094,0.8,1.2
2019-09-30 06:00:00,2019,273,6.0,9.08,0.0,0.9614293,1.283,434.714,101.01,0.070397,19.23,0.09333,0.8,1.2
2019-09-30 06:30:00,2019,273,6.5,8.66,24.4,0.9816583,1.551,433.177,101.03,0.056583,19.107,0.09333,0.8,1.2
2019-09-30 07:00:00,2019,273,7.0,9.84,99.257,1.0567764,0.545,452.403,101.05,0.075898,18.967,0.09333,0.8,1.2
2019-09-30 07:30:00,2019,273,7.5,11.74,194.971,1.1003178,1.372,431.697,101.07,0.134483,18.803,0.09333,0.8,1.2
2019-09-30 08:00:00,2019,273,8.0,13.3,299.257,1.0558288,1.927,425.71,101.09,0.164899,18.7,0.094,0.8,1.2
2019-09-30 08:30:00,2019,273,8.5,14.14,408.286,1.007029,2.718,415.935,101.1,0.230814,18.637,0.09467,0.8,1.2
2019-09-30 09:00:00,2019,273,9.0,14.78,501.714,0.99610054,2.96,414.798,101.12,0.228626,18.603,0.09533,0.8,1.2
2019-09-30 09:30:00,2019,273,9.5,15.22,565.143,1.0053368,3.023,416.351,101.12,0.299482,18.597,0.096,0.8,1.2
2019-09-30 10:00:00,2019,273,10.0,15.03,374.286,0.9851064,3.798,416.668,101.14,0.330506,18.647,0.0969999999999999,0.8,1.2
2019-09-30 10:30:00,2019,273,10.5,15.34,489.143,0.87181437,3.021,415.702,101.15,0.256899,18.687,0.0976699999999999,0.8,1.2
2019-09-30 11:00:00,2019,273,11.0,16.29,738.286,0.7588516,3.58,414.871,101.15,0.35533,18.713,0.09833,0.8,1.2
2019-09-30 11:30:00,2019,273,11.5,16.59,790.857,0.7642271,3.412,415.566,101.14,0.31765,18.817,0.09867,0.8,1.2
2019-09-30 12:00:00,2019,273,12.0,16.99,803.429,0.7281246,3.405,414.844,101.14,0.30054,18.957,0.09967,0.8,1.2
2019-09-30 12:30:00,2019,273,12.5,17.38,802.286,0.6399745,4.26,415.614,101.12,0.347254,19.12,0.10067,0.8,1.2
2019-09-30 13:00:00,2019,273,13.0,17.76,785.714,0.56710446,3.281,415.829,101.09,0.27737,19.317,0.10067,0.8,1.2
2019-09-30 13:30:00,2019,273,13.5,17.82,746.857,0.69142187,3.179,415.825,101.06,0.36498,19.547,0.10067,0.8,1.2
2019-09-30 14:00:00,2019,273,14.0,17.97,694.286,0.72680044,3.359,415.947,101.04,0.30394,19.78,0.1009999999999999,0.8,1.2
2019-09-30 14:30:00,2019,273,14.5,18.35,628.0,0.7274722,2.541,415.529,101.03,0.285026,20.027,0.1013299999999999,0.8,1.2
2019-09-30 15:00:00,2019,273,15.0,18.62,561.143,0.7197142,2.019,414.877,101.0,0.248039,20.253,0.1013299999999999,0.8,1.2
2019-09-30 15:30:00,2019,273,15.5,19.29,481.143,0.72359264,2.221,413.852,101.0,0.189337,20.437,0.1013299999999999,0.8,1.2
2019-09-30 16:00:00,2019,273,16.0,19.04,369.371,0.70052683,1.715,413.86,100.99,0.236453,20.617,0.1013299999999999,0.8,1.2
2019-09-30 16:30:00,2019,273,16.5,19.47,264.686,0.70912313,1.087,413.09,100.98,0.12952,20.77,0.10067,0.8,1.2
2019-09-30 17:00:00,2019,273,17.0,19.39,154.229,0.76095766,1.176,411.923,100.97,0.060426,20.9,0.10067,0.8,1.2
2019-09-30 17:30:00,2019,273,17.5,17.22,69.2,0.7594203,2.947,415.94,100.97,0.235365,21.013,0.1003299999999999,0.8,1.2
2019-09-30 18:00:00,2019,273,18.0,15.19,8.686,0.76786554,2.864,421.677,100.97,0.176224,21.09,0.09967,0.8,1.2
2019-09-30 18:30:00,2019,273,18.5,13.33,0.0,0.8034832,2.188,434.469,100.99,0.074829,21.103,0.099,0.8,1.2
2019-09-30 19:00:00,2019,273,19.0,12.49,0.0,0.8645016,2.388,428.196,101.0,0.136026,21.063,0.09833,0.8,1.2
2019-09-30 19:30:00,2019,273,19.5,12.12,0.0,0.88203156,2.251,427.019,101.01,0.136513,20.97,0.0976699999999999,0.8,1.2
2019-09-30 20:00:00,2019,273,20.0,11.6,0.0,0.86799914,2.516,426.374,101.01,0.185217,20.887,0.0969999999999999,0.8,1.2
2019-09-30 20:30:00,2019,273,20.5,11.12,0.0,0.87815213,2.569,428.688,101.01,0.161861,20.783,0.0969999999999999,0.8,1.2
2019-09-30 21:00:00,2019,273,21.0,10.11,0.0,0.88162076,2.045,433.513,101.01,0.112351,20.693,0.0963299999999999,0.8,1.2
2019-09-30 21:30:00,2019,273,21.5,10.2,0.0,0.9201651,1.987,429.706,101.0,0.080222,20.583,0.096,0.8,1.2
2019-09-30 22:00:00,2019,273,22.0,9.55,0.0,0.9239513,0.383,434.71,101.01,0.064104,20.463,0.095,0.8,1.2
2019-09-30 22:30:00,2019,273,22.5,9.19,0.0,0.90265656,0.593,446.611,101.01,0.063716,20.343,0.095,0.8,1.2
2019-09-30 23:00:00,2019,273,23.0,8.7,0.0,0.9089462,0.863,450.047,101.0,0.081027,20.203,0.09433,0.8,1.2
2019-09-30 23:30:00,2019,273,23.5,9.18,0.0,0.934236,1.305,451.368,101.0,0.03065,20.043,0.09433,0.8,1.2
2019-10-01 00:00:00,2019,274,0.0,7.904,0.0,0.89206034,0.975,479.927,101.01,0.046042,19.903,0.09367,0.8,1.2
2019-10-01 00:30:00,2019,274,0.5,7.279,0.0,0.8517466,1.432,491.199,101.01,0.034899,19.75,0.09333,0.8,1.2
2019-10-01 01:00:00,2019,274,1.0,7.078,0.0,0.8562211,1.645,449.29,101.01,0.053441,19.593,0.093,0.8,1.2
2019-10-01 01:30:00,2019,274,1.5,6.816,0.0,0.8508619,1.181,459.514,101.01,0.051698,19.443,0.093,0.8,1.2
2019-10-01 02:00:00,2019,274,2.0,6.619,0.0,0.8413723,1.222,480.665,101.0,0.036079,19.3,0.0926699999999999,0.8,1.2
2019-10-01 02:30:00,2019,274,2.5,6.9,0.0,0.8657347,0.88,467.883,100.99,0.051061,19.147,0.092,0.8,1.2
2019-10-01 03:00:00,2019,274,3.0,6.951,0.0,0.8677715,1.409,459.753,100.97,0.009194,18.997,0.09167,0.8,1.2
2019-10-01 03:30:00,2019,274,3.5,6.941,0.0,0.8711674,0.888,450.179,100.97,0.039699,18.843,0.09133,0.8,1.2
2019-10-01 04:00:00,2019,274,4.0,6.673,0.0,0.86605614,0.846,434.005,100.98,0.057518,18.697,0.091,0.8,1.2
2019-10-01 04:30:00,2019,274,4.5,6.422,0.0,0.8512252,1.012,441.006,100.98,0.027327,18.543,0.091,0.8,1.2
2019-10-01 05:00:00,2019,274,5.0,4.999,0.0,0.7887464,0.469,537.941,100.99,0.054608,18.403,0.091,0.8,1.2
2019-10-01 05:30:00,2019,274,5.5,5.498,0.0,0.8202131,0.812,543.79,101.01,0.039725,18.253,0.09067,0.8,1.2
2019-10-01 06:00:00,2019,274,6.0,4.762,0.0,0.7646567,0.644,553.933,101.02,0.013287,18.1,0.09033,0.8,1.2
2019-10-01 06:30:00,2019,274,6.5,4.632,26.8,0.7509395,1.046,558.691,101.04,0.043626,17.957,0.09033,0.8,1.2
2019-10-01 07:00:00,2019,274,7.0,6.378,110.171,0.8169659,1.928,519.073,101.05,0.093344,17.777,0.09,0.8,1.2
2019-10-01 07:30:00,2019,274,7.5,9.62,192.171,0.9060453,2.335,439.597,101.07,0.152931,17.593,0.09067,0.8,1.2
2019-10-01 08:00:00,2019,274,8.0,10.81,307.371,0.8939494,2.782,430.133,101.09,0.183823,17.507,0.091,0.8,1.2
2019-10-01 08:30:00,2019,274,8.5,12.12,401.714,0.9054921,3.372,423.67,101.09,0.270127,17.443,0.09133,0.8,1.2
2019-10-01 09:00:00,2019,274,9.0,12.96,497.714,0.879582,5.69,421.615,101.11,0.403691,17.403,0.09233,0.8,1.2
2019-10-01 09:30:00,2019,274,9.5,13.55,582.286,0.8906577,4.708,423.08,101.11,0.373351,17.397,0.093,0.8,1.2
2019-10-01 10:00:00,2019,274,10.0,14.86,654.857,0.88046074,3.931,420.545,101.11,0.33777,17.4,0.094,0.8,1.2
2019-10-01 10:30:00,2019,274,10.5,15.96,716.0,0.8414836,3.531,418.7,101.11,0.332646,17.453,0.095,0.8,1.2
2019-10-01 11:00:00,2019,274,11.0,16.8,761.714,0.78729355,3.737,417.015,101.1,0.262636,17.537,0.096,0.8,1.2
2019-10-01 11:30:00,2019,274,11.5,17.83,792.571,0.73042977,5.04,415.723,101.08,0.358895,17.663,0.0969999999999999,0.8,1.2
2019-10-01 12:00:00,2019,274,12.0,18.34,806.286,0.72364414,4.641,416.204,101.07,0.358708,17.817,0.0976699999999999,0.8,1.2
2019-10-01 12:30:00,2019,274,12.5,18.64,801.714,0.7178225,4.314,417.096,101.05,0.366782,18.02,0.09833,0.8,1.2
2019-10-01 13:00:00,2019,274,13.0,19.37,782.286,0.70607847,3.839,416.876,101.02,0.270382,18.25,0.09867,0.8,1.2
2019-10-01 13:30:00,2019,274,13.5,20.17,746.286,0.68671,3.634,415.799,100.99,0.297666,18.5,0.09867,0.8,1.2
2019-10-01 14:00:00,2019,274,14.0,20.59,693.143,0.6606283,3.266,414.906,100.97,0.257557,18.78,0.09967,0.8,1.2
2019-10-01 14:30:00,2019,274,14.5,21.05,627.429,0.66910344,3.607,414.314,100.96,0.29961,19.063,0.1,0.8,1.2
2019-10-01 15:00:00,2019,274,15.0,21.26,549.143,0.6608571,3.678,413.498,100.94,0.283909,19.323,0.1,0.8,1.2
2019-10-01 15:30:00,2019,274,15.5,21.58,468.0,0.61546695,3.239,413.204,100.93,0.225652,19.537,0.1,0.8,1.2
2019-10-01 16:00:00,2019,274,16.0,21.64,366.171,0.6011857,3.377,412.662,100.91,0.216477,19.747,0.1,0.8,1.2
2019-10-01 16:30:00,2019,274,16.5,21.55,263.714,0.60560024,2.884,412.408,100.91,0.200627,19.92,0.1,0.8,1.2
2019-10-01 17:00:00,2019,274,17.0,20.87,156.171,0.6292047,2.913,412.965,100.93,0.162154,20.067,0.09933,0.8,1.2
2019-10-01 17:30:00,2019,274,17.5,20.06,64.514,0.66540504,1.776,415.894,100.94,0.059434,20.183,0.099,0.8,1.2
2019-10-01 18:00:00,2019,274,18.0,17.55,6.171,0.71344906,2.031,429.764,100.97,0.15632,20.28,0.09833,0.8,1.2
2019-10-01 18:30:00,2019,274,18.5,15.15,0.0,0.7588388,1.981,434.536,100.99,0.077518,20.307,0.0976699999999999,0.8,1.2
2019-10-01 19:00:00,2019,274,19.0,13.91,0.0,0.7541428,1.704,442.493,101.01,0.040078,20.287,0.09733,0.8,1.2
2019-10-01 19:30:00,2019,274,19.5,12.53,0.0,0.83163625,1.897,449.78,101.02,0.077951,20.227,0.0963299999999999,0.8,1.2
2019-10-01 20:00:00,2019,274,20.0,11.19,0.0,0.86761713,1.645,444.39,101.04,0.063777,20.14,0.096,0.8,1.2
2019-10-01 20:30:00,2019,274,20.5,12.01,0.0,0.887593,2.312,430.203,101.04,0.144585,20.01,0.095,0.8,1.2
2019-10-01 21:00:00,2019,274,21.0,12.23,0.0,0.90381366,2.185,430.474,101.05,0.147753,19.903,0.095,0.8,1.2
2019-10-01 21:30:00,2019,274,21.5,11.24,0.0,0.8719648,1.501,443.914,101.04,0.074453,19.81,0.09467,0.8,1.2
2019-10-01 22:00:00,2019,274,22.0,10.09,0.0,0.85252756,0.271,451.219,101.05,0.040855,19.723,0.094,0.8,1.2
2019-10-01 22:30:00,2019,274,22.5,10.64,0.0,0.8558297,0.359,446.393,101.05,0.036414,19.597,0.094,0.8,1.2
2019-10-01 23:00:00,2019,274,23.0,10.42,0.0,0.84930485,0.122,451.914,101.06,0.051404,19.467,0.09333,0.8,1.2
2019-10-01 23:30:00,2019,274,23.5,9.48,0.0,0.8134972,0.683,494.336,101.07,0.047133,19.323,0.0926699999999999,0.8,1.2
2019-10-02 00:00:00,2019,275,0.0,9.26,0.0,0.8149788,0.857,478.287,101.08,0.067666,19.19,0.0926699999999999,0.8,1.2
2019-10-02 00:30:00,2019,275,0.5,9.79,0.0,0.81256616,2.212,457.935,101.09,0.033481,19.033,0.092,0.8,1.2
2019-10-02 01:00:00,2019,275,1.0,9.94,0.0,0.8304372,1.702,459.949,101.1,0.04779,18.893,0.092,0.8,1.2
2019-10-02 01:30:00,2019,275,1.5,8.45,0.0,0.7961373,0.658,495.489,101.11,0.101509,18.773,0.09167,0.8,1.2
2019-10-02 02:00:00,2019,275,2.0,8.76,0.0,0.88395363,1.294,469.254,101.13,0.065575,18.63,0.09133,0.8,1.2
2019-10-02 02:30:00,2019,275,2.5,7.886,0.0,0.84370434,1.049,463.917,101.13,0.037993,18.503,0.091,0.8,1.2
2019-10-02 03:00:00,2019,275,3.0,8.6,0.0,0.8763366,0.836,452.78,101.11,0.067432,18.373,0.091,0.8,1.2
2019-10-02 03:30:00,2019,275,3.5,8.34,0.0,0.87014264,0.871,463.323,101.12,0.046532,18.233,0.09067,0.8,1.2
2019-10-02 04:00:00,2019,275,4.0,8.09,0.0,0.8926261,0.773,460.055,101.13,0.037505,18.11,0.09067,0.8,1.2
2019-10-02 04:30:00,2019,275,4.5,7.613,0.0,0.8933502,0.489,459.025,101.16,0.048079,17.98,0.09,0.8,1.2
2019-10-02 05:00:00,2019,275,5.0,7.311,0.0,0.8863661,0.145,434.552,101.19,0.037444,17.853,0.09,0.8,1.2
2019-10-02 05:30:00,2019,275,5.5,4.344,0.0,0.7259542,0.742,562.173,101.2,0.036175,17.733,0.08967,0.8,1.2
2019-10-02 06:00:00,2019,275,6.0,4.451,0.0,0.76164407,0.409,551.316,101.22,0.030527,17.587,0.08967,0.8,1.2
2019-10-02 06:30:00,2019,275,6.5,5.568,26.914,0.82965523,0.014,597.044,101.25,0.11002,17.447,0.08967,0.8,1.2
2019-10-02 07:00:00,2019,275,7.0,7.474,112.343,0.9376957,0.176,535.746,101.27,0.040975,17.27,0.0893299999999999,0.8,1.2
2019-10-02 07:30:00,2019,275,7.5,10.33,180.4,1.0530772,0.13,579.273,101.3,0.054695,17.087,0.0893299999999999,0.8,1.2
2019-10-02 08:00:00,2019,275,8.0,12.44,297.886,1.0227442,0.819,484.311,101.31,0.111302,16.977,0.09033,0.8,1.2
2019-10-02 08:30:00,2019,275,8.5,13.44,396.629,0.8933945,1.131,444.885,101.32,0.080843,16.937,0.09067,0.8,1.2
2019-10-02 09:00:00,2019,275,9.0,14.42,490.286,0.89030254,1.538,443.679,101.34,0.14365,16.907,0.092,0.8,1.2
2019-10-02 09:30:00,2019,275,9.5,16.42,574.857,0.9107599,1.7,431.293,101.34,0.171615,16.903,0.0926699999999999,0.8,1.2
2019-10-02 10:00:00,2019,275,10.0,14.8,649.714,0.6576305,2.303,440.352,101.34,0.209644,16.977,0.09367,0.8,1.2
2019-10-02 10:30:00,2019,275,10.5,18.63,715.429,0.7557852,3.047,441.724,101.32,0.200896,17.05,0.077,0.8,1.2
2019-10-02 11:00:00,2019,275,11.0,19.35,753.714,0.75210965,3.177,440.406,101.3,0.294313,17.12,0.09567,0.8,1.2
2019-10-02 11:30:00,2019,275,11.5,20.23,780.0,0.75941956,2.41,440.951,101.28,0.258756,17.253,0.0966699999999999,0.8,1.2
2019-10-02 12:00:00,2019,275,12.0,21.37,788.571,0.7347279,1.873,440.706,101.24,0.198904,17.43,0.0976699999999999,0.8,1.2
2019-10-02 12:30:00,2019,275,12.5,21.96,782.857,0.728742,1.826,439.909,101.21,0.112853,17.66,0.09833,0.8,1.2
2019-10-02 13:00:00,2019,275,13.0,22.7,762.286,0.7093223,1.322,439.036,101.16,0.259927,17.9,0.09933,0.8,1.2
2019-10-02 13:30:00,2019,275,13.5,23.15,725.143,0.639092,1.42,436.785,101.11,0.104142,18.18,0.09967,0.8,1.2
2019-10-02 14:00:00,2019,275,14.0,23.65,676.571,0.6382047,1.8,436.13,101.08,0.101402,18.48,0.09967,0.8,1.2
2019-10-02 14:30:00,2019,275,14.5,23.49,617.143,0.6309315,2.278,432.997,101.07,0.220002,18.777,0.1,0.8,1.2
2019-10-02 15:00:00,2019,275,15.0,23.7,545.143,0.62958413,2.14,432.784,101.04,0.187749,19.05,0.1,0.8,1.2
2019-10-02 15:30:00,2019,275,15.5,23.73,458.857,0.5450594,1.735,432.137,101.01,0.16935,19.27,0.1,0.8,1.2
2019-10-02 16:00:00,2019,275,16.0,24.48,358.571,0.5596873,1.719,432.488,101.0,0.126743,19.477,0.1003299999999999,0.8,1.2
2019-10-02 16:30:00,2019,275,16.5,23.97,245.429,0.5800569,1.57,431.413,100.99,0.110027,19.677,0.09967,0.8,1.2
2019-10-02 17:00:00,2019,275,17.0,23.72,147.943,0.5828445,1.484,431.701,100.97,0.035523,19.83,0.09933,0.8,1.2
2019-10-02 17:30:00,2019,275,17.5,22.82,60.286,0.5720419,1.663,435.627,100.97,0.03293,19.953,0.099,0.8,1.2
2019-10-02 18:00:00,2019,275,18.0,20.93,2.229,0.6208878,0.57,441.359,100.96,0.022418,20.06,0.09833,0.8,1.2
2019-10-02 18:30:00,2019,275,18.5,16.22,0.0,0.74515676,0.838,502.792,100.98,0.048076,20.127,0.0976699999999999,0.8,1.2
2019-10-02 19:00:00,2019,275,19.0,13.73,0.0,0.7772548,0.262,556.195,100.98,0.055787,20.097,0.0966699999999999,0.8,1.2
2019-10-02 19:30:00,2019,275,19.5,14.13,0.0,0.7498283,1.265,546.495,100.98,0.05697,20.027,0.096,0.8,1.2
2019-10-02 20:00:00,2019,275,20.0,12.88,0.0,0.70222205,1.054,535.754,100.99,0.042685,19.94,0.09533,0.8,1.2
2019-10-02 20:30:00,2019,275,20.5,12.08,0.0,0.77526385,0.972,511.126,100.99,0.043588,19.853,0.09467,0.8,1.2
2019-10-02 21:00:00,2019,275,21.0,11.51,0.0,0.91579276,1.803,475.112,101.0,0.087869,19.737,0.09433,0.8,1.2
2019-10-02 21:30:00,2019,275,21.5,11.13,0.0,0.9205655,1.487,472.13,101.01,0.082947,19.613,0.09367,0.8,1.2
2019-10-02 22:00:00,2019,275,22.0,11.75,0.0,0.92132986,1.984,458.246,101.0,0.068981,19.477,0.09333,0.8,1.2
2019-10-02 22:30:00,2019,275,22.5,12.13,0.0,0.88332105,1.98,460.56,101.01,0.071479,19.343,0.093,0.8,1.2
2019-10-02 23:00:00,2019,275,23.0,12.44,0.0,0.82832754,2.046,463.423,101.0,0.079474,19.22,0.0926699999999999,0.8,1.2
2019-10-02 23:30:00,2019,275,23.5,12.54,0.0,0.77581227,2.046,469.356,101.01,0.065899,19.09,0.09233,0.8,1.2
2019-10-03 00:00:00,2019,276,0.0,11.02,0.0,0.77154624,2.211,482.176,101.0,0.034712,18.98,0.09233,0.8,1.2
2019-10-03 00:30:00,2019,276,0.5,10.36,0.0,0.8266691,1.181,498.075,100.99,0.053753,18.863,0.092,0.8,1.2
2019-10-03 01:00:00,2019,276,1.0,9.03,0.0,0.8622598,0.517,518.566,101.0,0.080234,18.737,0.09167,0.8,1.2
2019-10-03 01:30:00,2019,276,1.5,9.6,0.0,0.8857034,1.286,496.069,101.0,0.05806,18.59,0.091,0.8,1.2
2019-10-03 02:00:00,2019,276,2.0,9.37,0.0,0.910722,1.637,485.445,100.99,0.100124,18.44,0.09067,0.8,1.2
2019-10-03 02:30:00,2019,276,2.5,9.51,0.0,0.93549293,1.137,480.984,100.98,0.030674,18.307,0.09067,0.8,1.2
2019-10-03 03:00:00,2019,276,3.0,9.47,0.0,0.8897319,0.805,488.505,100.98,0.069977,18.193,0.09067,0.8,1.2
2019-10-03 03:30:00,2019,276,3.5,9.14,0.0,0.8734311,1.316,494.863,100.97,0.058276,18.08,0.09067,0.8,1.2
2019-10-03 04:00:00,2019,276,4.0,8.49,0.0,0.8285736,1.117,505.583,100.99,0.086945,17.95,0.09033,0.8,1.2
2019-10-03 04:30:00,2019,276,4.5,8.35,0.0,0.8519481,0.596,510.97,101.0,0.05529,17.837,0.09033,0.8,1.2
2019-10-03 05:00:00,2019,276,5.0,7.577,0.0,0.86614317,0.459,521.214,101.02,0.031741,17.727,0.08967,0.8,1.2
2019-10-03 05:30:00,2019,276,5.5,6.795,0.0,0.8348183,0.76,541.973,101.03,0.180877,17.61,0.08967,0.8,1.2
2019-10-03 06:00:00,2019,276,6.0,7.427,0.0,0.8645388,0.882,526.785,101.04,0.105739,17.457,0.08967,0.8,1.2
2019-10-03 06:30:00,2019,276,6.5,8.26,23.029,0.87460554,0.687,513.192,101.07,0.035273,17.347,0.0893299999999999,0.8,1.2
2019-10-03 07:00:00,2019,276,7.0,9.29,100.571,0.92128205,0.648,530.844,101.1,0.054253,17.207,0.0893299999999999,0.8,1.2
2019-10-03 07:30:00,2019,276,7.5,12.01,197.143,1.087533,0.703,528.039,101.12,0.079278,17.033,0.0893299999999999,0.8,1.2
2019-10-03 08:00:00,2019,276,8.0,13.46,303.429,1.1420318,1.703,492.642,101.12,0.132083,16.93,0.09,0.8,1.2
2019-10-03 08:30:00,2019,276,8.5,15.21,402.971,1.0712073,1.534,471.547,101.13,0.17804,16.893,0.091,0.8,1.2
2019-10-03 09:00:00,2019,276,9.0,16.61,494.857,0.98606676,1.407,461.206,101.14,0.169918,16.88,0.09167,0.8,1.2
2019-10-03 09:30:00,2019,276,9.5,17.75,577.714,0.898755,1.599,450.708,101.13,0.211396,16.92,0.0926699999999999,0.8,1.2
2019-10-03 10:00:00,2019,276,10.0,18.96,648.0,0.74129266,1.138,443.237,101.13,0.245545,16.963,0.09367,0.8,1.2
2019-10-03 10:30:00,2019,276,10.5,19.56,704.0,0.693769,1.066,440.688,101.11,0.125894,17.037,0.09467,0.8,1.2
2019-10-03 11:00:00,2019,276,11.0,19.83,748.0,0.65391934,1.978,438.078,101.08,0.188949,17.15,0.09567,0.8,1.2
2019-10-03 11:30:00,2019,276,11.5,20.61,772.0,0.6735736,1.566,436.871,101.05,0.078604,17.283,0.0966699999999999,0.8,1.2
2019-10-03 12:00:00,2019,276,12.0,20.77,782.857,0.6937141,2.66,435.491,101.03,0.221859,17.457,0.09733,0.8,1.2
2019-10-03 12:30:00,2019,276,12.5,21.17,777.143,0.74210405,2.808,436.925,101.0,0.153755,17.667,0.098,0.8,1.2
2019-10-03 13:00:00,2019,276,13.0,21.56,757.143,0.78266984,3.079,438.256,100.98,0.276718,17.89,0.09867,0.8,1.2
2019-10-03 13:30:00,2019,276,13.5,22.29,720.571,0.8276909,2.258,439.734,100.94,0.289529,18.143,0.09867,0.8,1.2
2019-10-03 14:00:00,2019,276,14.0,22.8,668.571,0.86368245,2.138,439.127,100.92,0.19645,18.407,0.09933,0.8,1.2
2019-10-03 14:30:00,2019,276,14.5,23.28,604.0,0.84484357,2.403,438.23,100.91,0.199788,18.677,0.09967,0.8,1.2
2019-10-03 15:00:00,2019,276,15.0,23.4,528.571,0.87887406,3.346,437.882,100.89,0.304972,18.927,0.09967,0.8,1.2
2019-10-03 15:30:00,2019,276,15.5,23.16,444.286,0.8960054,4.1,438.038,100.88,0.335932,19.143,0.09967,0.8,1.2
2019-10-03 16:00:00,2019,276,16.0,22.77,349.029,0.9728524,4.696,439.638,100.88,0.399036,19.343,0.09967,0.8,1.2
2019-10-03 16:30:00,2019,276,16.5,22.2,248.743,0.9940669,4.925,440.837,100.89,0.401556,19.52,0.099,0.8,1.2
2019-10-03 17:00:00,2019,276,17.0,21.51,149.657,1.0308012,4.84,441.848,100.89,0.396224,19.657,0.099,0.8,1.2
2019-10-03 17:30:00,2019,276,17.5,20.33,60.8,0.9890172,3.942,446.867,100.91,0.32071,19.77,0.098,0.8,1.2
2019-10-03 18:00:00,2019,276,18.0,18.52,5.029,0.8884893,3.944,445.915,100.92,0.28699,19.857,0.0976699999999999,0.8,1.2
2019-10-03 18:30:00,2019,276,18.5,16.47,0.0,0.94231355,2.219,452.608,100.95,0.117414,19.91,0.09733,0.8,1.2
2019-10-03 19:00:00,2019,276,19.0,14.92,0.0,0.9610302,1.759,460.816,100.98,0.069403,19.917,0.0966699999999999,0.8,1.2
2019-10-03 19:30:00,2019,276,19.5,13.83,0.0,0.945895,2.224,453.834,101.02,0.087711,19.873,0.09567,0.8,1.2
2019-10-03 20:00:00,2019,276,20.0,13.03,0.0,0.95547533,2.284,452.699,101.05,0.095925,19.8,0.09533,0.8,1.2
2019-10-03 20:30:00,2019,276,20.5,12.42,0.0,0.9608625,1.836,454.132,101.06,0.116351,19.737,0.095,0.8,1.2
2019-10-03 21:00:00,2019,276,21.0,12.43,0.0,0.95413697,2.143,451.741,101.08,0.074564,19.64,0.09433,0.8,1.2
2019-10-03 21:30:00,2019,276,21.5,12.64,0.0,0.9441208,1.918,451.586,101.11,0.067414,19.533,0.094,0.8,1.2
2019-10-03 22:00:00,2019,276,22.0,14.35,0.0,0.8838301,5.076,444.971,101.13,0.374035,19.387,0.094,0.8,1.2
2019-10-03 22:30:00,2019,276,22.5,14.31,0.0,0.8370362,3.879,447.322,101.16,0.303079,19.287,0.09333,0.8,1.2
2019-10-03 23:00:00,2019,276,23.0,13.99,0.0,0.83759457,3.0,447.88,101.17,0.269418,19.223,0.09333,0.8,1.2
2019-10-03 23:30:00,2019,276,23.5,13.64,0.0,0.86060864,3.674,447.236,101.18,0.294423,19.123,0.09333,0.8,1.2
2019-10-04 00:00:00,2019,277,0.0,13.3,0.0,0.85306084,3.509,446.248,101.2,0.300895,19.033,0.093,0.8,1.2
2019-10-04 00:30:00,2019,277,0.5,13.33,0.0,0.83209157,5.205,444.159,101.2,0.450005,18.94,0.0926699999999999,0.8,1.1994791666666669
2019-10-04 01:00:00,2019,277,1.0,13.21,0.0,0.81771034,4.97,445.089,101.24,0.428191,18.84,0.0926699999999999,0.8,1.1989583333333331
2019-10-04 01:30:00,2019,277,1.5,12.56,0.0,0.8597511,3.643,448.208,101.27,0.277123,18.767,0.0926699999999999,0.8,1.1984375
2019-10-04 02:00:00,2019,277,2.0,12.44,0.0,0.8623901,4.256,447.779,101.27,0.346704,18.673,0.09233,0.8,1.1979166666666663
2019-10-04 02:30:00,2019,277,2.5,11.54,0.0,0.8958476,2.975,452.194,101.29,0.238233,18.593,0.092,0.8,1.1973958333333332
2019-10-04 03:00:00,2019,277,3.0,10.44,0.0,0.88748664,2.239,452.944,101.31,0.136073,18.533,0.092,0.8,1.196875
2019-10-04 03:30:00,2019,277,3.5,10.37,0.0,0.88637114,1.837,452.865,101.34,0.102577,18.443,0.092,0.8,1.1963541666666666
2019-10-04 04:00:00,2019,277,4.0,10.25,0.0,0.87530214,1.557,459.408,101.36,0.07476,18.357,0.09167,0.8,1.1958333333333333
